data;codcli;Vendedor;produto;des_cat_pro;produto;origem;peso_liquido;valor_total;movimento
15/07/2022;5623;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1970;2364;ENTRADA
15/07/2022;5930;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1630;1874,5;ENTRADA
15/07/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1750;2187,5;ENTRADA
15/07/2022;3786;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3730;3730;ENTRADA
15/07/2022;4578;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;70;73,5;ENTRADA
15/07/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5270;6060,5;ENTRADA
15/07/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;460;506;ENTRADA
15/07/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1810;2081,5;ENTRADA
15/07/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2028;2433,6;ENTRADA
18/07/2022;6370;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;90;94,5;ENTRADA
18/07/2022;5039;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4350;7395;ENTRADA
18/07/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;288;ENTRADA
18/07/2022;5039;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2690;4573;ENTRADA
18/07/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2460;2952;ENTRADA
18/07/2022;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1580;1817;ENTRADA
18/07/2022;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1500;1875;ENTRADA
19/07/2022;5588;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;830;913;ENTRADA
19/07/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1680;2016;ENTRADA
19/07/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11610;13932;ENTRADA
19/07/2022;862;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;815;1059,5;ENTRADA
19/07/2022;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;21070;27391;ENTRADA
19/07/2022;6376;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;140;147;ENTRADA
19/07/2022;3274;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2359;2476,95;ENTRADA
19/07/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5070;6084;ENTRADA
21/07/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;260;286;ENTRADA
21/07/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;70;84;ENTRADA
20/07/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2580;3096;ENTRADA
20/07/2022;1752;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;264;ENTRADA
20/07/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2190;2518,5;ENTRADA
20/07/2022;1552;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1950;2242,5;ENTRADA
20/07/2022;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;231;ENTRADA
20/07/2022;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;25580;33254;ENTRADA
20/07/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;500;600;ENTRADA
20/07/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5580;6417;ENTRADA
20/07/2022;189;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;340;238;ENTRADA
20/07/2022;812;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1300;1495;ENTRADA
21/07/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1300;1560;ENTRADA
21/07/2022;4339;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4140;4347;ENTRADA
21/07/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1540;1771;ENTRADA
22/07/2022;6174;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19200;28800;ENTRADA
22/07/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4310;5172;ENTRADA
22/07/2022;579;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3660;3660;ENTRADA
22/07/2022;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;22200;28860;ENTRADA
22/07/2022;1340;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;250;262,5;ENTRADA
22/07/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1290;1548;ENTRADA
22/07/2022;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1860;2139;ENTRADA
22/07/2022;6174;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19180;28770;ENTRADA
22/07/2022;5774;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3250;3412,5;ENTRADA
22/07/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9560;11472;ENTRADA
22/07/2022;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;440;528;ENTRADA
22/07/2022;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5690;7112,5;ENTRADA
22/07/2022;5609;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;220;231;ENTRADA
22/07/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6510;7812;ENTRADA
22/07/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1020;1224;ENTRADA
22/07/2022;6383;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;100;105;ENTRADA
22/07/2022;5623;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2200;2640;ENTRADA
22/07/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1920;2304;ENTRADA
22/07/2022;29;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;3620;905;ENTRADA
22/07/2022;4363;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;2590;8029;ENTRADA
25/07/2022;5864;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;170;178,5;ENTRADA
25/07/2022;55;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1390;1668;ENTRADA
25/07/2022;3166;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;200;210;ENTRADA
25/07/2022;6122;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2000;2300;ENTRADA
25/07/2022;4396;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1400;1400;ENTRADA
25/07/2022;5468;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2710;3252;ENTRADA
25/07/2022;4410;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;290;304,5;ENTRADA
25/07/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1680;2016;ENTRADA
25/07/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;380;418;ENTRADA
25/07/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1840;2208;ENTRADA
25/07/2022;4211;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;40;42;ENTRADA
25/07/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11590;13908;ENTRADA
26/07/2022;6185;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;140;147;ENTRADA
26/07/2022;1233;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;620;744;ENTRADA
26/07/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1570;1805,5;ENTRADA
26/07/2022;6092;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;136,5;ENTRADA
26/07/2022;4653;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1290;1483,5;ENTRADA
26/07/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2460;2952;ENTRADA
26/07/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3780;4347;ENTRADA
27/07/2022;3704;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;21230;36091;ENTRADA
27/07/2022;3572;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5470;6837,5;ENTRADA
27/07/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1890;2268;ENTRADA
27/07/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;530;636;ENTRADA
28/07/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;590;678,5;ENTRADA
28/07/2022;3726;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;53;55,65;ENTRADA
28/07/2022;783;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;620;651;ENTRADA
28/07/2022;5601;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;590;619,5;ENTRADA
28/07/2022;925;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4460;5129;ENTRADA
28/07/2022;5459;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2270;2497;ENTRADA
28/07/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5890;6773,5;ENTRADA
28/07/2022;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;585;672,75;ENTRADA
28/07/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1330;1596;ENTRADA
28/07/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;324;ENTRADA
28/07/2022;4363;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;8270;25637;ENTRADA
15/08/2022;6232;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18950;24635;ENTRADA
15/08/2022;822;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;537,5;ENTRADA
29/07/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;396;ENTRADA
29/07/2022;55;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;640;768;ENTRADA
29/07/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1660;1909;ENTRADA
29/07/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2160;2592;ENTRADA
29/07/2022;1475;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;220,5;ENTRADA
29/07/2022;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;28300;42450;ENTRADA
29/07/2022;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;27700;41550;ENTRADA
29/07/2022;4578;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;320;336;ENTRADA
29/07/2022;434;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1580;1659;ENTRADA
29/07/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;520;572;ENTRADA
29/07/2022;1083;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;136,5;ENTRADA
29/07/2022;325;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;30;31,5;ENTRADA
01/08/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8540;10248;ENTRADA
01/08/2022;2804;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;700;770;ENTRADA
01/08/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;990;1138,5;ENTRADA
01/08/2022;5757;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;510;535,5;ENTRADA
01/08/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;390;468;ENTRADA
01/08/2022;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;710;887,5;ENTRADA
01/08/2022;6073;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;160;168;ENTRADA
01/08/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;167;217,1;ENTRADA
01/08/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9100;11830;ENTRADA
01/08/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3340;4008;ENTRADA
01/08/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2510;3137,5;ENTRADA
01/08/2022;5256;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;700;805;ENTRADA
01/08/2022;4714;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;745;1043;ENTRADA
01/08/2022;3474;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;174;200,1;ENTRADA
01/08/2022;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;27900;41850;ENTRADA
01/08/2022;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;28500;42750;ENTRADA
15/08/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2430;3280,5;ENTRADA
15/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18240;25718,4;ENTRADA
15/08/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2110;2743;ENTRADA
02/08/2022;6203;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;160;184;ENTRADA
02/08/2022;825;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;150;172,5;ENTRADA
02/08/2022;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;895;1118,75;ENTRADA
02/08/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;400;500;ENTRADA
02/08/2022;6174;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;35740;54825,16;ENTRADA
02/08/2022;40;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3550;4615;ENTRADA
02/08/2022;6397;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16;18,4;ENTRADA
02/08/2022;148;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;960;1152;ENTRADA
15/08/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3480;4524;ENTRADA
15/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;26410;37238,1;ENTRADA
15/08/2022;5438;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5570;8355;ENTRADA
03/08/2022;1752;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;179;223,75;ENTRADA
03/08/2022;1343;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2350;2585;ENTRADA
03/08/2022;4961;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1405;1756,25;ENTRADA
03/08/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;360;468;ENTRADA
03/08/2022;2655;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2120;2544;ENTRADA
03/08/2022;202;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;400;440;ENTRADA
03/08/2022;1440;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2190;2190;ENTRADA
03/08/2022;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;340;442;ENTRADA
03/08/2022;3407;Vendedor P;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;235;258,5;ENTRADA
03/08/2022;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;100;125;ENTRADA
03/08/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1595;1914;ENTRADA
03/08/2022;295;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3190;3509;ENTRADA
03/08/2022;88;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;980;1225;ENTRADA
03/08/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8180;9816;ENTRADA
03/08/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1370;1781;ENTRADA
03/08/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1840;2300;ENTRADA
04/08/2022;6122;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1510;1887,5;ENTRADA
04/08/2022;6369;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;17450;27761,21;ENTRADA
04/08/2022;6174;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;31070;47661,38;ENTRADA
04/08/2022;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;930;1209;ENTRADA
04/08/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1770;2301;ENTRADA
04/08/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5950;7437,5;ENTRADA
04/08/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1800;2250;ENTRADA
04/08/2022;5294;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;410;471,5;ENTRADA
04/08/2022;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9850;12312,5;ENTRADA
04/08/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4800;6240;ENTRADA
05/08/2022;14;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3750;4687,5;ENTRADA
05/08/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2870;3444;ENTRADA
05/08/2022;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6790;8487,5;ENTRADA
05/08/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6800;8840;ENTRADA
05/08/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1060;1378;ENTRADA
05/08/2022;6405;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1380;1656;ENTRADA
05/08/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;215;268,75;ENTRADA
05/08/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;310;403;ENTRADA
05/08/2022;2172;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;815;896,5;ENTRADA
05/08/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7550;9815;ENTRADA
05/08/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7430;9659;ENTRADA
08/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;17490;24660,9;ENTRADA
08/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18610;26240,1;ENTRADA
08/08/2022;1458;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;150;172,5;ENTRADA
08/08/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3040;3952;ENTRADA
08/08/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3290;4441,5;ENTRADA
08/08/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2280;2964;ENTRADA
08/08/2022;1095;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;288;331,2;ENTRADA
08/08/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;770;1001;ENTRADA
08/08/2022;5803;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;220;253;ENTRADA
08/08/2022;112;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;715;893,75;ENTRADA
08/08/2022;1965;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3800;4750;ENTRADA
08/08/2022;6408;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;149,5;ENTRADA
08/08/2022;2358;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;192;268,8;ENTRADA
08/08/2022;5852;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1330;1662,5;ENTRADA
08/08/2022;5852;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1330;1662,5;ENTRADA
08/08/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5700;7125;ENTRADA
08/08/2022;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3850;4812,5;ENTRADA
09/08/2022;2599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4070;5087,5;ENTRADA
09/08/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;420;546;ENTRADA
09/08/2022;6342;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1950;2437,5;ENTRADA
09/08/2022;5794;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;537,5;ENTRADA
09/08/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1290;1612,5;ENTRADA
09/08/2022;6;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1200;1500;ENTRADA
09/08/2022;6058;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;550;660;ENTRADA
09/08/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;490;637;ENTRADA
15/08/2022;2700;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;990;1089;ENTRADA
15/08/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;12330;16645,5;ENTRADA
15/08/2022;3295;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2180;3270;ENTRADA
15/08/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3230;4037,5;ENTRADA
10/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18150;25591,5;ENTRADA
10/08/2022;5639;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1500;1950;ENTRADA
10/08/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3020;3775;ENTRADA
10/08/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;280;364;ENTRADA
10/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;15670;22094,7;ENTRADA
15/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16710;23561,1;ENTRADA
15/08/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19070;26888,7;ENTRADA
11/08/2022;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;505;631,25;ENTRADA
11/08/2022;4800;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;440;506;ENTRADA
11/08/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;351;ENTRADA
11/08/2022;5949;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;40;46;ENTRADA
11/08/2022;6267;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;910;1046,5;ENTRADA
